State_Name,Assembly_No,Constituency_No,Year,month,DelimID,Poll_No,Position,Candidate,Sex,Party,Votes,Age,Candidate_Type,Valid_Votes,Electors,Constituency_Name,Constituency_Type,District_Name,Sub_Region,N_Cand,Turnout_Percentage,Vote_Share_Percentage,Deposit_Lost,Margin,Margin_Percentage,ENOP,pid,Party_Type_TCPD,Party_ID,last_poll,Contested,Last_Party,Last_Party_ID,Last_Constituency_Name,Same_Constituency,Same_Party,No_Terms,Turncoat,Incumbent,Recontest,MyNeta_education,TCPD_Prof_Main,TCPD_Prof_Main_Desc,TCPD_Prof_Second,TCPD_Prof_Second_Desc,Election_Type
Tamil_Nadu,12,178,2021,5,4,0,10,K. Manimuthu,M,IND,232,40,,157620,211712,GANDHARVAKOTTAI,SC,PUDUKKOTTAI,CENTRAL REGION,14,74.45,0.15,yes,26,0.02,2.86,AETN275422,,10809,TRUE,1,,,,,,0,FALSE,FALSE,FALSE,Graduate,Other,,,,State Assembly Election (AE)
Tamil_Nadu,12,178,2021,5,4,0,11,P.Rengasamy,M,IND,206,35,,157620,211712,GANDHARVAKOTTAI,SC,PUDUKKOTTAI,CENTRAL REGION,14,74.45,0.13,yes,16,0.01,2.86,AETN275423,,10809,TRUE,1,,,,,,0,FALSE,FALSE,FALSE,Graduate Professional,Salaried Work or Employed,Engineer,,,State Assembly Election (AE)
Tamil_Nadu,12,178,2021,5,4,0,12,S.Malarvizhi,F,Anaithu Makkal Arasiyal Katchi,190,47,,157620,211712,GANDHARVAKOTTAI,SC,PUDUKKOTTAI,CENTRAL REGION,14,74.45,0.12,yes,57,0.04,2.86,AETN275416,,24293,TRUE,1,,,,,,0,FALSE,FALSE,FALSE,8th Pass,Labourer or Daily Wage,,,,State Assembly Election (AE)
Tamil_Nadu,12,178,2021,5,4,0,13,M.Thanaraj,M,Namadhu Makkal Katchi,133,53,,157620,211712,GANDHARVAKOTTAI,SC,PUDUKKOTTAI,CENTRAL REGION,14,74.45,0.08,yes,3,0,2.86,AETN275415,,11807,TRUE,1,,,,,,0,FALSE,FALSE,FALSE,8th Pass,Agriculture,,,,State Assembly Election (AE)
Tamil_Nadu,12,178,2021,5,4,0,14,V.Ilaiyaraja,M,IND,130,38,,157620,211712,GANDHARVAKOTTAI,SC,PUDUKKOTTAI,CENTRAL REGION,14,74.45,0.08,yes,19,0.01,2.86,AETN275419,,10809,TRUE,1,,,,,,0,FALSE,FALSE,FALSE,Literate,Agriculture,,,,State Assembly Election (AE)
Tamil_Nadu,12,178,2021,5,4,0,15,Keerai.A.T.Chinnappa,M,IND,111,47,,157620,211712,GANDHARVAKOTTAI,SC,PUDUKKOTTAI,CENTRAL REGION,14,74.45,0.07,yes,0,0,2.86,AETN275421,,10809,TRUE,1,,,,,,0,FALSE,FALSE,FALSE,,,,,,State Assembly Election (AE)
Tamil_Nadu,12,179,2021,5,4,0,1,VIJAYA BASKER C,M,ADMK,102179,47,,193423,226411,VIRALIMALAI,GEN,PUDUKKOTTAI,CENTRAL REGION,22,85.43,52.83,no,23598,12.2,2.22,AETN197862,,930,TRUE,4,ADMK,930,VIRALIMALAI,TRUE,TRUE,4,FALSE,TRUE,TRUE,Graduate Professional,Business,,,,State Assembly Election (AE)
Tamil_Nadu,12,179,2021,5,4,0,2,PALANIAPPAN,M,DMK,78581,54,,193423,226411,VIRALIMALAI,GEN,PUDUKKOTTAI,CENTRAL REGION,22,85.43,40.63,no,71546,36.99,2.22,AETN275425,,10192,TRUE,1,,,,,,0,FALSE,FALSE,FALSE,Graduate Professional,Other,,,,State Assembly Election (AE)
Tamil_Nadu,12,179,2021,5,4,0,3,AZHAGU MEENA P,F,NTK,7035,30,,193423,226411,VIRALIMALAI,GEN,PUDUKKOTTAI,CENTRAL REGION,22,85.43,3.64,yes,5807,3,2.22,AETN275427,,5533,TRUE,1,,,,,,0,FALSE,FALSE,FALSE,Post Graduate,Other,Household,,,State Assembly Election (AE)
Tamil_Nadu,12,179,2021,5,4,0,4,KARTHI PRABHAKARAN O,M,AMMK,1228,51,,193423,226411,VIRALIMALAI,GEN,PUDUKKOTTAI,CENTRAL REGION,22,85.43,0.63,yes,608,0.31,2.22,AETN275429,,24338,TRUE,1,,,,,,0,FALSE,FALSE,FALSE,Post Graduate,Other,,,,State Assembly Election (AE)
Tamil_Nadu,12,179,2021,5,4,0,5,DHANALAKSHMI.M,F,IND,620,46,,193423,226411,VIRALIMALAI,GEN,PUDUKKOTTAI,CENTRAL REGION,22,85.43,0.32,yes,61,0.03,2.22,AETN275436,,10809,TRUE,1,,,,,,0,FALSE,FALSE,FALSE,10th Pass,Business,,Agriculture,,State Assembly Election (AE)
Tamil_Nadu,12,179,2021,5,4,0,6,SARAVANAN R,M,MNM,559,37,,193423,226411,VIRALIMALAI,GEN,PUDUKKOTTAI,CENTRAL REGION,22,85.43,0.29,yes,50,0.03,2.22,AETN275430,,24404,TRUE,1,,,,,,0,FALSE,FALSE,FALSE,10th Pass,Business,,,,State Assembly Election (AE)
Tamil_Nadu,12,179,2021,5,4,0,7,THIRUVENTHIRAN V,M,IND,509,32,,193423,226411,VIRALIMALAI,GEN,PUDUKKOTTAI,CENTRAL REGION,22,85.43,0.26,yes,5,0,2.22,AETN275437,,10809,TRUE,1,,,,,,0,FALSE,FALSE,FALSE,Graduate Professional,Agriculture,,,,State Assembly Election (AE)
Tamil_Nadu,12,179,2021,5,4,0,8,RAMESH M,M,IND,504,40,,193423,226411,VIRALIMALAI,GEN,PUDUKKOTTAI,CENTRAL REGION,22,85.43,0.26,yes,119,0.06,2.22,AETN275442,,10809,TRUE,1,,,,,,0,FALSE,FALSE,FALSE,12th Pass,Other,,,,State Assembly Election (AE)
Tamil_Nadu,12,179,2021,5,4,0,9,None Of The Above,,NOTA,385,,,193423,226411,VIRALIMALAI,GEN,PUDUKKOTTAI,CENTRAL REGION,22,85.43,0.2,,94,0.05,2.22,,,5897,TRUE,,,,,,,,,,,,,,,,State Assembly Election (AE)
Tamil_Nadu,12,179,2021,5,4,0,10,MANIKANDAN. C,M,IND,291,31,,193423,226411,VIRALIMALAI,GEN,PUDUKKOTTAI,CENTRAL REGION,22,85.43,0.15,yes,28,0.01,2.22,AETN275441,,10809,TRUE,1,,,,,,0,FALSE,FALSE,FALSE,Post Graduate,Labourer or Daily Wage,,,,State Assembly Election (AE)
Tamil_Nadu,12,179,2021,5,4,0,11,ALAGURAJA.V,M,BSP,263,45,,193423,226411,VIRALIMALAI,GEN,PUDUKKOTTAI,CENTRAL REGION,22,85.43,0.14,yes,22,0.01,2.22,AETN189610,,16651,TRUE,2,BSP,16651,VIRALIMALAI,TRUE,TRUE,0,FALSE,FALSE,TRUE,Others,Small Business or Self-employed,Self-employed,,,State Assembly Election (AE)
Tamil_Nadu,12,179,2021,5,4,0,12,PALANISAMY A,M,IND,241,51,,193423,226411,VIRALIMALAI,GEN,PUDUKKOTTAI,CENTRAL REGION,22,85.43,0.12,yes,26,0.01,2.22,AETN275438,,10809,TRUE,1,,,,,,0,FALSE,FALSE,FALSE,10th Pass,Agriculture,,,,State Assembly Election (AE)
Tamil_Nadu,12,179,2021,5,4,0,13,ARUMUGAM P,M,Puthiya Tamilagam,215,46,,193423,226411,VIRALIMALAI,GEN,PUDUKKOTTAI,CENTRAL REGION,22,85.43,0.11,yes,24,0.01,2.22,AETN275428,,12001,TRUE,1,,,,,,0,FALSE,FALSE,FALSE,10th Pass,Agriculture,,,,State Assembly Election (AE)
Tamil_Nadu,12,179,2021,5,4,0,14,JOTHIVEL A,M,IND,191,48,,193423,226411,VIRALIMALAI,GEN,PUDUKKOTTAI,CENTRAL REGION,22,85.43,0.1,yes,35,0.02,2.22,AETN275445,,10809,TRUE,1,,,,,,0,FALSE,FALSE,FALSE,12th Pass,Agriculture,,,,State Assembly Election (AE)
Tamil_Nadu,12,179,2021,5,4,0,15,BALASUBRAMANIAN M,M,IND,156,32,,193423,226411,VIRALIMALAI,GEN,PUDUKKOTTAI,CENTRAL REGION,22,85.43,0.08,yes,37,0.02,2.22,AETN275439,,10809,TRUE,1,,,,,,0,FALSE,FALSE,FALSE,Graduate,Agriculture,,,,State Assembly Election (AE)
Tamil_Nadu,12,179,2021,5,4,0,16,RAJAVARMAN R,M,IND,119,33,,193423,226411,VIRALIMALAI,GEN,PUDUKKOTTAI,CENTRAL REGION,22,85.43,0.06,yes,26,0.01,2.22,AETN275444,,10809,TRUE,1,,,,,,0,FALSE,FALSE,FALSE,10th Pass,Other,,,,State Assembly Election (AE)
Tamil_Nadu,12,179,2021,5,4,0,17,RAMESHKUMAR.P,M,IND,93,31,,193423,226411,VIRALIMALAI,GEN,PUDUKKOTTAI,CENTRAL REGION,22,85.43,0.05,yes,20,0.01,2.22,AETN275443,,10809,TRUE,1,,,,,,0,FALSE,FALSE,FALSE,10th Pass,Agriculture,,,,State Assembly Election (AE)
Tamil_Nadu,12,179,2021,5,4,0,18,MANIKANDAN K,M,IND,73,39,,193423,226411,VIRALIMALAI,GEN,PUDUKKOTTAI,CENTRAL REGION,22,85.43,0.04,yes,23,0.01,2.22,AETN275440,,10809,TRUE,1,,,,,,0,FALSE,FALSE,FALSE,8th Pass,Other,,,,State Assembly Election (AE)
Tamil_Nadu,12,179,2021,5,4,0,19,SYEED MOHAMED J,M,IND,50,38,,193423,226411,VIRALIMALAI,GEN,PUDUKKOTTAI,CENTRAL REGION,22,85.43,0.03,yes,13,0.01,2.22,AETN275435,,10809,TRUE,1,,,,,,0,FALSE,FALSE,FALSE,8th Pass,Agriculture,,,,State Assembly Election (AE)
Tamil_Nadu,12,179,2021,5,4,0,20,ELAYARAJA R,M,IND,37,31,,193423,226411,VIRALIMALAI,GEN,PUDUKKOTTAI,CENTRAL REGION,22,85.43,0.02,yes,2,0,2.22,AETN275434,,10809,TRUE,1,,,,,,0,FALSE,FALSE,FALSE,Graduate,Labourer or Daily Wage,,Agriculture,,State Assembly Election (AE)
Tamil_Nadu,12,179,2021,5,4,0,21,SENTHILKUMAR P,M,My India Party,35,41,,193423,226411,VIRALIMALAI,GEN,PUDUKKOTTAI,CENTRAL REGION,22,85.43,0.02,yes,2,0,2.22,AETN275431,,24339,TRUE,1,,,,,,0,FALSE,FALSE,FALSE,5th Pass,Other,,,,State Assembly Election (AE)
Tamil_Nadu,12,179,2021,5,4,0,22,ABDUL NAZAR K,M,IND,33,59,,193423,226411,VIRALIMALAI,GEN,PUDUKKOTTAI,CENTRAL REGION,22,85.43,0.02,yes,7,0,2.22,AETN275433,,10809,TRUE,1,,,,,,0,FALSE,FALSE,FALSE,10th Pass,Business,,,,State Assembly Election (AE)
Tamil_Nadu,12,179,2021,5,4,0,23,VIJAY A,M,Anna Dravidar Kazhagam,26,38,,193423,226411,VIRALIMALAI,GEN,PUDUKKOTTAI,CENTRAL REGION,22,85.43,0.01,yes,0,0,2.22,AETN275432,,24314,TRUE,1,,,,,,0,FALSE,FALSE,FALSE,Graduate,Agriculture,,,,State Assembly Election (AE)
Tamil_Nadu,12,180,2021,5,4,0,1,V . MUTHURAJA,M,DMK,85802,44,,179892,246630,PUDUKKOTTAI,GEN,PUDUKKOTTAI,CENTRAL REGION,21,72.94,47.7,no,13001,7.23,2.56,AETN275447,,10192,TRUE,1,,,,,,1,FALSE,FALSE,FALSE,Graduate Professional,Liberal Profession or Professional,Doctor,,,State Assembly Election (AE)
Tamil_Nadu,12,180,2021,5,4,0,2,KARTHIK THONDAIMAN,M,ADMK,72801,49,,179892,246630,PUDUKKOTTAI,GEN,PUDUKKOTTAI,CENTRAL REGION,21,72.94,40.47,no,61298,34.07,2.56,AETN189618,,930,TRUE,2,ADMK,930,PUDUKKOTTAI,TRUE,TRUE,0,FALSE,FALSE,TRUE,Graduate,Business,Real Estate or Builder or Developer or Construction,,,State Assembly Election (AE)
Tamil_Nadu,12,180,2021,5,4,0,3,SASIKUMAR,M,NTK,11503,43,,179892,246630,PUDUKKOTTAI,GEN,PUDUKKOTTAI,CENTRAL REGION,21,72.94,6.39,yes,7555,4.2,2.56,AETN275450,,5533,TRUE,1,,,,,,0,FALSE,FALSE,FALSE,Post Graduate,Agriculture,,,,State Assembly Election (AE)
Tamil_Nadu,12,180,2021,5,4,0,4,S . MOORTHY,M,MNM,3948,52,,179892,246630,PUDUKKOTTAI,GEN,PUDUKKOTTAI,CENTRAL REGION,21,72.94,2.19,yes,2075,1.15,2.56,AETN275452,,24404,TRUE,1,,,,,,0,FALSE,FALSE,FALSE,Graduate,Agriculture,,,,State Assembly Election (AE)
Tamil_Nadu,12,180,2021,5,4,0,5,M . SUBRAMANIAN,M,DMDK,1873,45,,179892,246630,PUDUKKOTTAI,GEN,PUDUKKOTTAI,CENTRAL REGION,21,72.94,1.04,yes,1269,0.71,2.56,AETN275446,,2956,TRUE,1,,,,,,0,FALSE,FALSE,FALSE,5th Pass,Other,,,,State Assembly Election (AE)
Tamil_Nadu,12,180,2021,5,4,0,6,None Of The Above,,NOTA,604,,,179892,246630,PUDUKKOTTAI,GEN,PUDUKKOTTAI,CENTRAL REGION,21,72.94,0.34,,128,0.07,2.56,,,5897,TRUE,,,,,,,,,,,,,,,,State Assembly Election (AE)
Tamil_Nadu,12,180,2021,5,4,0,7,DURAI GUNA,M,IND,476,41,,179892,246630,PUDUKKOTTAI,GEN,PUDUKKOTTAI,CENTRAL REGION,21,72.94,0.26,yes,13,0.01,2.56,AETN275460,,10809,TRUE,1,,,,,,0,FALSE,FALSE,FALSE,8th Pass,Liberal Profession or Professional,Author,,,State Assembly Election (AE)
Tamil_Nadu,12,180,2021,5,4,0,8,VENGADESHWARAN,M,BSP,463,26,,179892,246630,PUDUKKOTTAI,GEN,PUDUKKOTTAI,CENTRAL REGION,21,72.94,0.26,yes,39,0.02,2.56,AETN275448,,16651,TRUE,1,,,,,,0,FALSE,FALSE,FALSE,Graduate Professional,Liberal Profession or Professional,Lawyer,,,State Assembly Election (AE)
Tamil_Nadu,12,180,2021,5,4,0,9,M. SARAVANA DEVA,M,Namadhu Makkal Katchi,424,49,,179892,246630,PUDUKKOTTAI,GEN,PUDUKKOTTAI,CENTRAL REGION,21,72.94,0.24,yes,31,0.02,2.56,AETN275451,,11807,TRUE,1,,,,,,0,FALSE,FALSE,FALSE,10th Pass,Agriculture,,,,State Assembly Election (AE)
Tamil_Nadu,12,180,2021,5,4,0,10,KARTHIKEYAN,M,IND,393,35,,179892,246630,PUDUKKOTTAI,GEN,PUDUKKOTTAI,CENTRAL REGION,21,72.94,0.22,yes,13,0.01,2.56,AETN275456,,10809,TRUE,1,,,,,,0,FALSE,FALSE,FALSE,Graduate Professional,Liberal Profession or Professional,Lawyer,,,State Assembly Election (AE)
Tamil_Nadu,12,180,2021,5,4,0,11,V. N. MUTHUKUMAR,M,IND,380,38,,179892,246630,PUDUKKOTTAI,GEN,PUDUKKOTTAI,CENTRAL REGION,21,72.94,0.21,yes,130,0.07,2.56,AETN275461,,10809,TRUE,1,,,,,,0,FALSE,FALSE,FALSE,12th Pass,Labourer or Daily Wage,,,,State Assembly Election (AE)
Tamil_Nadu,12,180,2021,5,4,0,12,A. RAJASEKAR,M,IND,250,37,,179892,246630,PUDUKKOTTAI,GEN,PUDUKKOTTAI,CENTRAL REGION,21,72.94,0.14,yes,45,0.03,2.56,AETN275462,,10809,TRUE,1,,,,,,0,FALSE,FALSE,FALSE,12th Pass,Traditional Occupation,Astrologer,,,State Assembly Election (AE)
Tamil_Nadu,12,180,2021,5,4,0,13,S . SOUNDAR RAJA,M,IND,205,37,,179892,246630,PUDUKKOTTAI,GEN,PUDUKKOTTAI,CENTRAL REGION,21,72.94,0.11,yes,25,0.01,2.56,AETN275458,,10809,TRUE,1,,,,,,0,FALSE,FALSE,FALSE,Post Graduate,Salaried Work or Employed,Qualified Professional,,,State Assembly Election (AE)
Tamil_Nadu,12,180,2021,5,4,0,14,K . DHANAGOPAL,M,IND,180,41,,179892,246630,PUDUKKOTTAI,GEN,PUDUKKOTTAI,CENTRAL REGION,21,72.94,0.1,yes,76,0.04,2.56,AETN275459,,10809,TRUE,1,,,,,,0,FALSE,FALSE,FALSE,10th Pass,Labourer or Daily Wage,,,,State Assembly Election (AE)
Tamil_Nadu,12,180,2021,5,4,0,15,KARUPPAIAH . C,M,IND,104,41,,179892,246630,PUDUKKOTTAI,GEN,PUDUKKOTTAI,CENTRAL REGION,21,72.94,0.06,yes,9,0.01,2.56,AETN275454,,10809,TRUE,1,,,,,,0,FALSE,FALSE,FALSE,Graduate,Business,Real Estate or Builder or Developer or Construction,,,State Assembly Election (AE)
Tamil_Nadu,12,180,2021,5,4,0,16,KUMAR,M,My India Party,95,52,,179892,246630,PUDUKKOTTAI,GEN,PUDUKKOTTAI,CENTRAL REGION,21,72.94,0.05,yes,5,0,2.56,AETN275449,,24339,TRUE,1,,,,,,0,FALSE,FALSE,FALSE,8th Pass,Other,,,,State Assembly Election (AE)
Tamil_Nadu,12,180,2021,5,4,0,17,M . RAJINIKANTH,M,IND,90,38,,179892,246630,PUDUKKOTTAI,GEN,PUDUKKOTTAI,CENTRAL REGION,21,72.94,0.05,yes,1,0,2.56,AETN195694,,10809,TRUE,2,IND,10809,PUDUKKOTTAI,TRUE,TRUE,0,FALSE,FALSE,FALSE,Graduate,Other,,,,State Assembly Election (AE)
Tamil_Nadu,12,180,2021,5,4,0,18,S . SAHUL AMEEDU,M,IND,89,49,,179892,246630,PUDUKKOTTAI,GEN,PUDUKKOTTAI,CENTRAL REGION,21,72.94,0.05,yes,18,0.01,2.56,AETN275457,,10809,TRUE,1,,,,,,0,FALSE,FALSE,FALSE,5th Pass,Labourer or Daily Wage,Mechanic,,,State Assembly Election (AE)
Tamil_Nadu,12,180,2021,5,4,0,19,P. VIJAYAKUMAR,M,IND,71,44,,179892,246630,PUDUKKOTTAI,GEN,PUDUKKOTTAI,CENTRAL REGION,21,72.94,0.04,yes,13,0.01,2.56,AETN275463,,10809,TRUE,1,,,,,,0,FALSE,FALSE,FALSE,12th Pass,Agriculture,,,,State Assembly Election (AE)
Tamil_Nadu,12,180,2021,5,4,0,20,S . KARTHIKEYAN,M,IND,58,41,,179892,246630,PUDUKKOTTAI,GEN,PUDUKKOTTAI,CENTRAL REGION,21,72.94,0.03,yes,16,0.01,2.56,AETN275455,,10809,TRUE,1,,,,,,0,FALSE,FALSE,FALSE,10th Pass,Labourer or Daily Wage,,,,State Assembly Election (AE)
Tamil_Nadu,12,180,2021,5,4,0,21,N. VEERIAH,M,IND,42,48,,179892,246630,PUDUKKOTTAI,GEN,PUDUKKOTTAI,CENTRAL REGION,21,72.94,0.02,yes,1,0,2.56,AETN275464,,10809,TRUE,1,,,,,,0,FALSE,FALSE,FALSE,Post Graduate,Liberal Profession or Professional,Lawyer,,,State Assembly Election (AE)
Tamil_Nadu,12,180,2021,5,4,0,22,I . ABDULLAH,M,IND,41,26,,179892,246630,PUDUKKOTTAI,GEN,PUDUKKOTTAI,CENTRAL REGION,21,72.94,0.02,yes,0,0,2.56,AETN275453,,10809,TRUE,1,,,,,,0,FALSE,FALSE,FALSE,10th Pass,Labourer or Daily Wage,Taxi Driver,,,State Assembly Election (AE)
Tamil_Nadu,12,181,2021,5,4,0,1,S.REGUPATHY,M,DMK,71349,70,,174031,229441,THIRUMAYAM,GEN,PUDUKKOTTAI,CENTRAL REGION,22,75.85,41,no,1382,0.79,2.94,AETN197851,,10192,TRUE,7,DMK,10192,THIRUMAYAM,TRUE,TRUE,3,FALSE,TRUE,TRUE,Graduate Professional,Liberal Profession or Professional,Lawyer,,,State Assembly Election (AE)
Tamil_Nadu,12,181,2021,5,4,0,2,P.K.VAIRAMUTHU,M,ADMK,69967,66,,174031,229441,THIRUMAYAM,GEN,PUDUKKOTTAI,CENTRAL REGION,22,75.85,40.2,no,54823,31.5,2.94,AETN189635,,930,TRUE,3,ADMK,930,THIRUMAYAM,TRUE,TRUE,1,FALSE,FALSE,TRUE,12th Pass,Agriculture,,,,State Assembly Election (AE)
Tamil_Nadu,12,181,2021,5,4,0,3,K.SELVAKUMAR,M,IND,15144,33,,174031,229441,THIRUMAYAM,GEN,PUDUKKOTTAI,CENTRAL REGION,22,75.85,8.7,yes,4083,2.35,2.94,AETN275478,,10809,TRUE,1,,,,,,0,FALSE,FALSE,FALSE,12th Pass,Agriculture,,,,State Assembly Election (AE)
Tamil_Nadu,12,181,2021,5,4,0,4,U.SIVARAMAN,M,NTK,11061,37,,174031,229441,THIRUMAYAM,GEN,PUDUKKOTTAI,CENTRAL REGION,22,75.85,6.36,yes,9558,5.49,2.94,AETN275467,,5533,TRUE,1,,,,,,0,FALSE,FALSE,FALSE,10th Pass,Other,,,,State Assembly Election (AE)
Tamil_Nadu,12,181,2021,5,4,0,5,S.MUNIARAJU,M,AMMK,1503,43,,174031,229441,THIRUMAYAM,GEN,PUDUKKOTTAI,CENTRAL REGION,22,75.85,0.86,yes,147,0.08,2.94,AETN275470,,24338,TRUE,1,,,,,,0,FALSE,FALSE,FALSE,Post Graduate,Business,Contractor,,,State Assembly Election (AE)
Tamil_Nadu,12,181,2021,5,4,0,6,R.THIRUMENI,M,MNM,1356,44,,174031,229441,THIRUMAYAM,GEN,PUDUKKOTTAI,CENTRAL REGION,22,75.85,0.78,yes,787,0.45,2.94,AETN275468,,24404,TRUE,1,,,,,,0,FALSE,FALSE,FALSE,Graduate,Other,,,,State Assembly Election (AE)
Tamil_Nadu,12,181,2021,5,4,0,7,None Of The Above,,NOTA,569,,,174031,229441,THIRUMAYAM,GEN,PUDUKKOTTAI,CENTRAL REGION,22,75.85,0.33,,15,0.01,2.94,,,5897,TRUE,,,,,,,,,,,,,,,,State Assembly Election (AE)
Tamil_Nadu,12,181,2021,5,4,0,8,S. GANDIPAN,M,My India Party,554,47,,174031,229441,THIRUMAYAM,GEN,PUDUKKOTTAI,CENTRAL REGION,22,75.85,0.32,yes,98,0.06,2.94,AETN275465,,24339,TRUE,1,,,,,,0,FALSE,FALSE,FALSE,5th Pass,Small Business or Self-employed,Self-employed,,,State Assembly Election (AE)
Tamil_Nadu,12,181,2021,5,4,0,9,M.SELVAKUMAR,M,IND,456,27,,174031,229441,THIRUMAYAM,GEN,PUDUKKOTTAI,CENTRAL REGION,22,75.85,0.26,yes,44,0.03,2.94,AETN275479,,10809,TRUE,1,,,,,,0,FALSE,FALSE,FALSE,Graduate Professional,Business,Industrialist,,,State Assembly Election (AE)
Tamil_Nadu,12,181,2021,5,4,0,10,C. ALAGU SUBBIAH,M,IND,412,57,,174031,229441,THIRUMAYAM,GEN,PUDUKKOTTAI,CENTRAL REGION,22,75.85,0.24,yes,47,0.03,2.94,AETN275471,,10809,TRUE,1,,,,,,0,FALSE,FALSE,FALSE,5th Pass,Agriculture,,,,State Assembly Election (AE)
Tamil_Nadu,12,181,2021,5,4,0,11,M. DURAIRAJAN,M,IND,365,52,,174031,229441,THIRUMAYAM,GEN,PUDUKKOTTAI,CENTRAL REGION,22,75.85,0.21,yes,50,0.03,2.94,AETN189641,,10809,TRUE,2,IND,10809,THIRUMAYAM,TRUE,TRUE,0,FALSE,FALSE,TRUE,8th Pass,Labourer or Daily Wage,Auto-rickshaw Driver,,,State Assembly Election (AE)
Tamil_Nadu,12,181,2021,5,4,0,12,M.SELVAKUMAR,M,IND,315,26,,174031,229441,THIRUMAYAM,GEN,PUDUKKOTTAI,CENTRAL REGION,22,75.85,0.18,yes,77,0.04,2.94,AETN275477,,10809,TRUE,1,,,,,,0,FALSE,FALSE,FALSE,Others,Business,Industrialist,,,State Assembly Election (AE)
Tamil_Nadu,12,181,2021,5,4,0,13,R.SIVAKUMAR,M,Puthiya Tamilagam,238,56,,174031,229441,THIRUMAYAM,GEN,PUDUKKOTTAI,CENTRAL REGION,22,75.85,0.14,yes,129,0.07,2.94,AETN275466,,12001,TRUE,1,,,,,,0,FALSE,FALSE,FALSE,Graduate Professional,Education,School Teacher,,,State Assembly Election (AE)
Tamil_Nadu,12,181,2021,5,4,0,14,S.SELVAKUMAR,M,IND,109,28,,174031,229441,THIRUMAYAM,GEN,PUDUKKOTTAI,CENTRAL REGION,22,75.85,0.06,yes,17,0.01,2.94,AETN275476,,10809,TRUE,1,,,,,,0,FALSE,FALSE,FALSE,Graduate Professional,Business,Industrialist,,,State Assembly Election (AE)
Tamil_Nadu,12,181,2021,5,4,0,15,R. PALANIYAPPAN,M,IND,92,36,,174031,229441,THIRUMAYAM,GEN,PUDUKKOTTAI,CENTRAL REGION,22,75.85,0.05,yes,5,0,2.94,AETN275480,,10809,TRUE,1,,,,,,0,FALSE,FALSE,FALSE,Graduate Professional,Agriculture,,,,State Assembly Election (AE)
Tamil_Nadu,12,181,2021,5,4,0,16,M.SELVAKUMAR,M,IND,87,28,,174031,229441,THIRUMAYAM,GEN,PUDUKKOTTAI,CENTRAL REGION,22,75.85,0.05,yes,13,0.01,2.94,AETN275475,,10809,TRUE,1,,,,,,0,FALSE,FALSE,FALSE,Graduate Professional,Business,Industrialist,,,State Assembly Election (AE)
Tamil_Nadu,12,181,2021,5,4,0,17,S.PURACHIBALAN,M,Anna Dravidar Kazhagam,74,67,,174031,229441,THIRUMAYAM,GEN,PUDUKKOTTAI,CENTRAL REGION,22,75.85,0.04,yes,0,0,2.94,AETN275469,,24314,TRUE,1,,,,,,0,FALSE,FALSE,FALSE,8th Pass,Other,,,,State Assembly Election (AE)
Tamil_Nadu,12,181,2021,5,4,0,18,MUTHUADAIKKAN @ ADAIKKALAM,M,IND,74,54,,174031,229441,THIRUMAYAM,GEN,PUDUKKOTTAI,CENTRAL REGION,22,75.85,0.04,yes,4,0,2.94,AETN275483,,10809,TRUE,1,,,,,,0,FALSE,FALSE,FALSE,10th Pass,Labourer or Daily Wage,,,,State Assembly Election (AE)
Tamil_Nadu,12,181,2021,5,4,0,19,R.SUNDARAM,M,IND,70,67,,174031,229441,THIRUMAYAM,GEN,PUDUKKOTTAI,CENTRAL REGION,22,75.85,0.04,yes,4,0,2.94,AETN275473,,10809,TRUE,1,,,,,,0,FALSE,FALSE,FALSE,10th Pass,Agriculture,,,,State Assembly Election (AE)
Tamil_Nadu,12,181,2021,5,4,0,20,S.MANIKANDAN,M,IND,66,29,,174031,229441,THIRUMAYAM,GEN,PUDUKKOTTAI,CENTRAL REGION,22,75.85,0.04,yes,1,0,2.94,AETN275481,,10809,TRUE,1,,,,,,0,FALSE,FALSE,FALSE,8th Pass,Labourer or Daily Wage,Taxi Driver,,,State Assembly Election (AE)
Tamil_Nadu,12,181,2021,5,4,0,21,M.KARTHICK,M,IND,65,32,,174031,229441,THIRUMAYAM,GEN,PUDUKKOTTAI,CENTRAL REGION,22,75.85,0.04,yes,11,0.01,2.94,AETN275472,,10809,TRUE,1,,,,,,0,FALSE,FALSE,FALSE,Post Graduate,Labourer or Daily Wage,,Agriculture,,State Assembly Election (AE)
Tamil_Nadu,12,181,2021,5,4,0,22,K.SELVAKUMAR,M,IND,54,41,,174031,229441,THIRUMAYAM,GEN,PUDUKKOTTAI,CENTRAL REGION,22,75.85,0.03,yes,3,0,2.94,AETN275474,,10809,TRUE,1,,,,,,0,FALSE,FALSE,FALSE,12th Pass,Business,Industrialist,,,State Assembly Election (AE)
Tamil_Nadu,12,181,2021,5,4,0,23,AL.MATHIALAGAN,M,IND,51,27,,174031,229441,THIRUMAYAM,GEN,PUDUKKOTTAI,CENTRAL REGION,22,75.85,0.03,yes,0,0,2.94,AETN275482,,10809,TRUE,1,,,,,,0,FALSE,FALSE,FALSE,Post Graduate,Small Business or Self-employed,Self-employed,,,State Assembly Election (AE)
